customer_id,month,plan,mrr_usd,churned,sessions_per_week,features_used_count,support_tickets,nps_score,company_size,industry,tenure_months,seat_count
CUS-00464,2024-04,enterprise,1719.36,0,14,12,0,36,11-50,other,13,39
CUS-00464,2024-05,enterprise,1727.83,0,16,11,0,43,11-50,other,14,39
CUS-00464,2024-06,enterprise,1736.3,0,12,15,0,37,11-50,other,15,39
CUS-00464,2024-07,enterprise,1744.77,0,8,6,1,46,11-50,other,16,39
CUS-00464,2024-08,enterprise,1753.24,0,10,8,1,36,11-50,other,17,39
CUS-00464,2024-09,enterprise,1761.71,0,14,12,0,47,11-50,other,18,39
CUS-00464,2024-10,enterprise,1770.18,0,13,7,0,46,11-50,other,19,39
CUS-00464,2024-11,enterprise,1778.65,0,16,21,1,35,11-50,other,20,39
CUS-00464,2024-12,enterprise,1787.12,0,6,5,0,48,11-50,other,21,39
CUS-00465,2024-01,starter,43.5,0,1,2,0,26,11-50,SaaS,43,3
CUS-00465,2024-02,starter,43.72,0,2,6,0,23,11-50,SaaS,44,3
CUS-00465,2024-03,starter,43.94,0,3,5,0,18,11-50,SaaS,45,3
CUS-00465,2024-04,starter,44.16,0,3,4,0,21,11-50,SaaS,46,3
CUS-00465,2024-05,starter,44.37,0,1,2,0,22,11-50,SaaS,47,3
CUS-00465,2024-06,starter,44.59,0,0,3,1,28,11-50,SaaS,48,3
CUS-00465,2024-07,starter,44.81,0,5,9,0,15,11-50,SaaS,49,3
CUS-00465,2024-08,starter,45.03,0,3,2,2,24,11-50,SaaS,50,3
CUS-00465,2024-09,starter,45.24,0,4,4,1,29,11-50,SaaS,51,3
CUS-00465,2024-10,starter,45.46,1,0,1,5,28,11-50,SaaS,52,3
CUS-00465,2024-11,starter,45.68,0,2,1,0,10,11-50,SaaS,53,3
CUS-00465,2024-12,starter,45.9,0,6,6,2,32,11-50,SaaS,54,3
CUS-00466,2024-01,starter,29.73,0,3,4,0,14,1-10,other,21,3
CUS-00466,2024-02,starter,29.88,0,1,4,1,27,1-10,other,22,3
CUS-00466,2024-03,starter,30.03,0,1,2,1,19,1-10,other,23,3
CUS-00466,2024-04,starter,30.18,0,3,6,1,27,1-10,other,24,3
CUS-00466,2024-05,starter,30.33,0,3,5,2,25,1-10,other,25,3
CUS-00466,2024-06,starter,30.48,0,2,7,0,19,1-10,other,26,3
CUS-00466,2024-07,starter,30.62,0,5,4,0,26,1-10,other,27,3
CUS-00466,2024-08,starter,30.77,1,2,2,4,27,1-10,other,28,3
CUS-00466,2024-09,starter,30.92,0,6,3,1,30,1-10,other,29,3
CUS-00466,2024-10,starter,31.07,0,7,17,0,18,1-10,other,30,3
CUS-00466,2024-11,starter,31.22,0,3,5,2,23,1-10,other,31,3
CUS-00466,2024-12,starter,31.37,0,3,6,2,16,1-10,other,32,3
CUS-00467,2024-01,starter,40.11,0,3,6,0,34,1-10,SaaS,14,3
CUS-00467,2024-02,starter,40.31,1,1,5,1,39,1-10,SaaS,15,3
CUS-00467,2024-03,starter,40.51,0,3,6,0,37,1-10,SaaS,16,3
CUS-00467,2024-04,starter,40.71,0,0,4,1,31,1-10,SaaS,17,3
CUS-00467,2024-05,starter,40.91,0,2,4,0,26,1-10,SaaS,18,3
CUS-00467,2024-06,starter,41.11,0,11,10,1,31,1-10,SaaS,19,3
CUS-00467,2024-07,starter,41.31,0,5,9,1,40,1-10,SaaS,20,3
CUS-00467,2024-08,starter,41.51,0,0,0,0,31,1-10,SaaS,21,3
CUS-00467,2024-09,starter,41.71,0,3,1,0,26,1-10,SaaS,22,3
CUS-00467,2024-10,starter,41.91,0,7,6,0,21,1-10,SaaS,23,3
CUS-00467,2024-11,starter,42.11,0,4,4,0,32,1-10,SaaS,24,3
CUS-00467,2024-12,starter,42.31,0,2,6,2,40,1-10,SaaS,25,3
CUS-00468,2024-01,pro,174.54,0,5,7,3,27,1-10,healthcare,39,4
CUS-00468,2024-02,pro,175.41,1,5,9,1,30,1-10,healthcare,40,4
CUS-00468,2024-03,pro,176.29,0,4,5,0,29,1-10,healthcare,41,4
CUS-00468,2024-04,pro,177.16,0,9,13,0,29,1-10,healthcare,42,4
CUS-00468,2024-05,pro,178.03,0,6,10,3,21,1-10,healthcare,43,4
CUS-00468,2024-06,pro,178.9,0,8,16,2,27,1-10,healthcare,44,4
CUS-00468,2024-07,pro,179.78,0,9,16,0,31,1-10,healthcare,45,4
CUS-00468,2024-08,pro,180.65,0,10,11,0,19,1-10,healthcare,46,4
CUS-00468,2024-09,pro,181.52,0,2,2,1,28,1-10,healthcare,47,4
CUS-00468,2024-10,pro,182.39,0,9,7,2,27,1-10,healthcare,48,4
CUS-00468,2024-11,pro,183.27,0,5,9,0,31,1-10,healthcare,49,4
CUS-00468,2024-12,pro,184.14,0,3,1,2,39,1-10,healthcare,50,4
CUS-00469,2024-01,starter,51.47,0,5,7,2,25,51-200,SaaS,9,3
CUS-00469,2024-02,starter,51.72,0,3,3,0,31,51-200,SaaS,10,3
CUS-00469,2024-03,starter,51.98,0,0,1,0,25,51-200,SaaS,11,3
CUS-00469,2024-04,starter,52.24,1,1,4,2,22,51-200,SaaS,12,3
CUS-00469,2024-05,starter,52.5,0,4,2,2,28,51-200,SaaS,13,3
CUS-00469,2024-06,starter,52.75,0,4,5,0,24,51-200,SaaS,14,3
CUS-00469,2024-07,starter,53.01,0,3,7,0,31,51-200,SaaS,15,3
CUS-00469,2024-08,starter,53.27,0,2,6,0,30,51-200,SaaS,16,3
CUS-00469,2024-09,starter,53.53,0,4,5,0,22,51-200,SaaS,17,3
CUS-00469,2024-10,starter,53.78,0,1,4,0,32,51-200,SaaS,18,3
CUS-00469,2024-11,starter,54.04,0,7,11,1,23,51-200,SaaS,19,3
CUS-00469,2024-12,starter,54.3,0,6,4,0,23,51-200,SaaS,20,3
CUS-00470,2024-01,enterprise,1120.17,0,22,16,1,44,1-10,fintech,7,154
CUS-00470,2024-02,enterprise,1125.77,0,14,17,0,35,1-10,fintech,8,154
CUS-00470,2024-03,enterprise,1131.37,0,22,23,0,42,1-10,fintech,9,154
CUS-00470,2024-04,enterprise,1136.97,0,16,17,0,50,1-10,fintech,10,154
CUS-00470,2024-05,enterprise,1142.57,0,12,12,2,38,1-10,fintech,11,154
CUS-00470,2024-06,enterprise,1148.17,0,16,14,0,44,1-10,fintech,12,154
CUS-00470,2024-07,enterprise,1153.77,0,13,11,0,39,1-10,fintech,13,154
CUS-00470,2024-08,enterprise,1159.37,0,11,13,2,47,1-10,fintech,14,154
CUS-00470,2024-09,enterprise,1164.98,0,22,30,1,43,1-10,fintech,15,154
CUS-00470,2024-10,enterprise,1170.58,0,16,19,0,37,1-10,fintech,16,154
CUS-00470,2024-11,enterprise,1176.18,0,17,14,1,42,1-10,fintech,17,154
CUS-00470,2024-12,enterprise,1181.78,0,11,14,0,37,1-10,fintech,18,154
CUS-00471,2024-01,enterprise,1127.52,0,17,22,0,54,200+,fintech,15,79
CUS-00471,2024-02,enterprise,1133.16,0,16,26,0,56,200+,fintech,16,79
CUS-00471,2024-03,enterprise,1138.79,0,15,19,2,55,200+,fintech,17,79
CUS-00471,2024-04,enterprise,1144.43,0,15,16,0,50,200+,fintech,18,79
CUS-00471,2024-05,enterprise,1150.07,0,11,11,1,56,200+,fintech,19,79
CUS-00471,2024-06,enterprise,1155.71,0,16,23,0,59,200+,fintech,20,79
CUS-00471,2024-07,enterprise,1161.34,0,14,9,0,60,200+,fintech,21,79
CUS-00471,2024-08,enterprise,1166.98,0,16,18,0,50,200+,fintech,22,79
CUS-00471,2024-09,enterprise,1172.62,0,22,18,1,43,200+,fintech,23,79
CUS-00471,2024-10,enterprise,1178.26,0,13,16,0,59,200+,fintech,24,79
CUS-00471,2024-11,enterprise,1183.89,0,13,22,0,58,200+,fintech,25,79
CUS-00471,2024-12,enterprise,1189.53,0,14,11,1,41,200+,fintech,26,79
CUS-00472,2024-01,enterprise,1663.0,0,12,8,2,48,200+,healthcare,1,170
CUS-00472,2024-02,enterprise,1671.31,0,19,22,0,42,200+,healthcare,2,170
CUS-00472,2024-03,enterprise,1679.63,0,15,18,2,39,200+,healthcare,3,170
CUS-00472,2024-04,enterprise,1687.94,0,13,11,1,48,200+,healthcare,4,170
CUS-00472,2024-05,enterprise,1696.26,0,12,13,2,40,200+,healthcare,5,170
CUS-00472,2024-06,enterprise,1704.57,0,12,21,0,44,200+,healthcare,6,170
CUS-00472,2024-07,enterprise,1712.89,0,19,17,1,52,200+,healthcare,7,170
CUS-00472,2024-08,enterprise,1721.2,1,6,5,5,41,200+,healthcare,8,170
CUS-00472,2024-09,enterprise,1729.52,0,15,18,2,42,200+,healthcare,9,170
CUS-00472,2024-10,enterprise,1737.83,0,12,19,4,34,200+,healthcare,10,170
CUS-00472,2024-11,enterprise,1746.15,0,18,22,0,45,200+,healthcare,11,170
CUS-00472,2024-12,enterprise,1754.46,0,14,15,1,44,200+,healthcare,12,170
CUS-00473,2024-01,pro,163.45,0,4,8,0,42,11-50,other,19,6
CUS-00473,2024-02,pro,164.27,0,7,12,0,35,11-50,other,20,6
CUS-00473,2024-03,pro,165.09,0,10,12,1,50,11-50,other,21,6
CUS-00473,2024-04,pro,165.91,0,5,1,0,50,11-50,other,22,6
CUS-00473,2024-05,pro,166.72,0,6,7,2,36,11-50,other,23,6
CUS-00473,2024-06,pro,167.54,0,5,9,0,51,11-50,other,24,6
CUS-00473,2024-07,pro,168.36,0,5,8,1,43,11-50,other,25,6
CUS-00473,2024-08,pro,169.18,0,11,15,0,52,11-50,other,26,6
CUS-00473,2024-09,pro,169.99,0,5,9,1,53,11-50,other,27,6
CUS-00473,2024-10,pro,170.81,0,9,13,0,41,11-50,other,28,6
CUS-00473,2024-11,pro,171.63,1,4,7,2,56,11-50,other,29,6
CUS-00473,2024-12,pro,172.44,0,7,4,2,47,11-50,other,30,6
CUS-00474,2024-01,enterprise,1572.29,0,11,16,0,42,11-50,SaaS,12,177
CUS-00474,2024-02,enterprise,1580.15,0,8,16,0,58,11-50,SaaS,13,177
CUS-00474,2024-03,enterprise,1588.01,1,8,12,1,60,11-50,SaaS,14,177
CUS-00474,2024-04,enterprise,1595.87,0,19,19,0,52,11-50,SaaS,15,177
CUS-00474,2024-05,enterprise,1603.73,0,12,17,0,54,11-50,SaaS,16,177
CUS-00474,2024-06,enterprise,1611.59,0,11,18,1,52,11-50,SaaS,17,177
CUS-00474,2024-07,enterprise,1619.46,0,10,13,1,52,11-50,SaaS,18,177
CUS-00474,2024-08,enterprise,1627.32,0,17,23,2,66,11-50,SaaS,19,177
CUS-00474,2024-09,enterprise,1635.18,0,18,22,3,59,11-50,SaaS,20,177
CUS-00474,2024-10,enterprise,1643.04,0,12,8,2,59,11-50,SaaS,21,177
CUS-00474,2024-11,enterprise,1650.9,0,18,26,1,60,11-50,SaaS,22,177
CUS-00474,2024-12,enterprise,1658.76,0,19,20,0,60,11-50,SaaS,23,177
CUS-00475,2024-01,enterprise,995.06,0,12,15,1,26,11-50,other,14,80
CUS-00475,2024-02,enterprise,1000.04,0,11,11,0,29,11-50,other,15,80
CUS-00475,2024-03,enterprise,1005.01,0,16,10,0,23,11-50,other,16,80
CUS-00475,2024-04,enterprise,1009.99,0,16,24,0,15,11-50,other,17,80
CUS-00475,2024-05,enterprise,1014.96,0,20,21,1,22,11-50,other,18,80
CUS-00475,2024-06,enterprise,1019.94,0,15,16,0,23,11-50,other,19,80
CUS-00475,2024-07,enterprise,1024.91,0,10,11,1,36,11-50,other,20,80
CUS-00475,2024-08,enterprise,1029.89,0,8,21,1,30,11-50,other,21,80
CUS-00475,2024-09,enterprise,1034.86,0,16,11,0,17,11-50,other,22,80
CUS-00475,2024-10,enterprise,1039.84,0,19,28,0,27,11-50,other,23,80
CUS-00475,2024-11,enterprise,1044.81,0,15,19,2,32,11-50,other,24,80
CUS-00475,2024-12,enterprise,1049.79,0,20,24,0,30,11-50,other,25,80
CUS-00476,2024-01,pro,250.21,0,10,11,1,32,11-50,other,10,3
CUS-00476,2024-02,pro,251.46,0,6,7,1,27,11-50,other,11,3
CUS-00476,2024-03,pro,252.71,0,10,14,0,24,11-50,other,12,3
CUS-00476,2024-04,pro,253.96,0,11,6,1,19,11-50,other,13,3
CUS-00476,2024-05,pro,255.21,0,8,6,0,8,11-50,other,14,3
CUS-00476,2024-06,pro,256.46,0,5,6,1,18,11-50,other,15,3
CUS-00476,2024-07,pro,257.71,0,7,8,1,37,11-50,other,16,3
CUS-00476,2024-08,pro,258.96,0,9,18,2,31,11-50,other,17,3
CUS-00476,2024-09,pro,260.21,0,6,6,2,28,11-50,other,18,3
CUS-00476,2024-10,pro,261.46,0,5,7,0,28,11-50,other,19,3
CUS-00476,2024-11,pro,262.72,0,7,10,0,27,11-50,other,20,3
CUS-00476,2024-12,pro,263.97,0,8,6,0,24,11-50,other,21,3
CUS-00477,2024-01,starter,61.85,0,3,1,0,17,11-50,other,54,2
CUS-00477,2024-02,starter,62.16,0,4,9,2,21,11-50,other,55,2
CUS-00477,2024-03,starter,62.47,0,5,5,0,16,11-50,other,56,2
CUS-00477,2024-04,starter,62.78,0,3,2,0,19,11-50,other,57,2
CUS-00477,2024-05,starter,63.08,1,1,4,4,22,11-50,other,58,2
CUS-00477,2024-06,starter,63.39,0,9,10,1,13,11-50,other,59,2
CUS-00477,2024-07,starter,63.7,0,2,3,0,22,11-50,other,60,2
CUS-00477,2024-08,starter,64.01,0,4,2,1,15,11-50,other,61,2
CUS-00477,2024-09,starter,64.32,0,5,5,5,15,11-50,other,62,2
CUS-00477,2024-10,starter,64.63,0,2,5,0,21,11-50,other,63,2
CUS-00477,2024-11,starter,64.94,0,1,7,0,28,11-50,other,64,2
CUS-00477,2024-12,starter,65.25,0,4,8,4,19,11-50,other,65,2
CUS-00478,2024-01,starter,46.41,0,1,4,1,27,51-200,SaaS,10,1
CUS-00478,2024-02,starter,46.64,0,5,7,0,32,51-200,SaaS,11,1
CUS-00478,2024-03,starter,46.87,0,2,6,0,38,51-200,SaaS,12,1
CUS-00478,2024-04,starter,47.11,0,2,4,0,31,51-200,SaaS,13,1
CUS-00478,2024-05,starter,47.34,0,5,6,0,27,51-200,SaaS,14,1
CUS-00478,2024-06,starter,47.57,0,1,1,3,31,51-200,SaaS,15,1
CUS-00478,2024-07,starter,47.8,0,2,5,1,30,51-200,SaaS,16,1
CUS-00478,2024-08,starter,48.03,1,1,5,0,33,51-200,SaaS,17,1
CUS-00478,2024-09,starter,48.27,0,3,2,0,37,51-200,SaaS,18,1
CUS-00478,2024-10,starter,48.5,0,2,3,0,40,51-200,SaaS,19,1
CUS-00478,2024-11,starter,48.73,0,2,4,1,33,51-200,SaaS,20,1
CUS-00478,2024-12,starter,48.96,0,1,2,1,43,51-200,SaaS,21,1
CUS-00479,2024-01,enterprise,1136.3,0,19,19,0,65,11-50,healthcare,1,186
CUS-00479,2024-02,enterprise,1141.98,0,11,15,1,72,11-50,healthcare,2,186
CUS-00479,2024-03,enterprise,1147.66,0,19,19,0,65,11-50,healthcare,3,186
CUS-00479,2024-04,enterprise,1153.34,0,13,14,2,69,11-50,healthcare,4,186
CUS-00479,2024-05,enterprise,1159.03,0,9,9,1,62,11-50,healthcare,5,186
CUS-00479,2024-06,enterprise,1164.71,0,10,12,0,60,11-50,healthcare,6,186
CUS-00479,2024-07,enterprise,1170.39,0,17,14,2,54,11-50,healthcare,7,186
CUS-00479,2024-08,enterprise,1176.07,1,3,6,4,55,11-50,healthcare,8,186
CUS-00479,2024-09,enterprise,1181.75,0,12,18,0,62,11-50,healthcare,9,186
CUS-00479,2024-10,enterprise,1187.43,0,7,6,0,56,11-50,healthcare,10,186
CUS-00479,2024-11,enterprise,1193.11,0,12,15,1,67,11-50,healthcare,11,186
CUS-00479,2024-12,enterprise,1198.8,0,12,6,0,59,11-50,healthcare,12,186
CUS-00480,2024-01,enterprise,773.95,0,11,18,0,39,51-200,other,41,83
CUS-00480,2024-02,enterprise,777.82,0,9,11,0,38,51-200,other,42,83
CUS-00480,2024-03,enterprise,781.69,0,13,13,0,35,51-200,other,43,83
CUS-00480,2024-04,enterprise,785.56,0,17,15,0,28,51-200,other,44,83
CUS-00480,2024-05,enterprise,789.43,0,13,15,1,44,51-200,other,45,83
CUS-00480,2024-06,enterprise,793.3,0,18,27,0,37,51-200,other,46,83
CUS-00480,2024-07,enterprise,797.17,0,19,19,1,45,51-200,other,47,83
CUS-00480,2024-08,enterprise,801.04,0,9,11,2,35,51-200,other,48,83
CUS-00480,2024-09,enterprise,804.91,0,14,15,0,38,51-200,other,49,83
CUS-00480,2024-10,enterprise,808.78,0,18,18,1,42,51-200,other,50,83
CUS-00480,2024-11,enterprise,812.65,0,16,20,2,41,51-200,other,51,83
CUS-00480,2024-12,enterprise,816.52,0,25,33,1,38,51-200,other,52,83
CUS-00481,2024-01,starter,37.16,0,2,2,1,-2,11-50,SaaS,8,3
CUS-00481,2024-02,starter,37.34,0,9,12,1,10,11-50,SaaS,9,3
CUS-00481,2024-03,starter,37.53,0,4,8,1,12,11-50,SaaS,10,3
CUS-00481,2024-04,starter,37.71,0,2,3,2,9,11-50,SaaS,11,3
CUS-00481,2024-05,starter,37.9,0,0,0,2,8,11-50,SaaS,12,3
CUS-00481,2024-06,starter,38.08,0,7,11,0,-1,11-50,SaaS,13,3
CUS-00481,2024-07,starter,38.27,0,6,7,0,22,11-50,SaaS,14,3
CUS-00481,2024-08,starter,38.46,0,2,1,0,11,11-50,SaaS,15,3
CUS-00481,2024-09,starter,38.64,0,3,5,1,10,11-50,SaaS,16,3
CUS-00481,2024-10,starter,38.83,0,1,2,0,6,11-50,SaaS,17,3
CUS-00481,2024-11,starter,39.01,1,1,6,1,14,11-50,SaaS,18,3
CUS-00481,2024-12,starter,39.2,0,3,5,0,1,11-50,SaaS,19,3
CUS-00482,2024-01,pro,177.0,0,9,12,1,18,1-10,healthcare,11,7
CUS-00482,2024-02,pro,177.89,0,12,13,2,20,1-10,healthcare,12,7
CUS-00482,2024-03,pro,178.77,0,5,8,0,28,1-10,healthcare,13,7
CUS-00482,2024-04,pro,179.66,1,4,9,2,22,1-10,healthcare,14,7
CUS-00482,2024-05,pro,180.54,0,9,13,0,20,1-10,healthcare,15,7
CUS-00482,2024-06,pro,181.43,0,3,4,1,22,1-10,healthcare,16,7
CUS-00482,2024-07,pro,182.32,0,9,11,3,28,1-10,healthcare,17,7
CUS-00482,2024-08,pro,183.2,0,4,5,1,13,1-10,healthcare,18,7
CUS-00482,2024-09,pro,184.09,0,5,7,1,29,1-10,healthcare,19,7
CUS-00482,2024-10,pro,184.97,0,5,8,2,24,1-10,healthcare,20,7
CUS-00482,2024-11,pro,185.86,0,6,9,1,23,1-10,healthcare,21,7
CUS-00482,2024-12,pro,186.74,0,7,8,0,14,1-10,healthcare,22,7
CUS-00483,2024-01,enterprise,641.07,0,16,16,1,48,51-200,healthcare,9,106
CUS-00483,2024-02,enterprise,644.27,0,13,19,0,36,51-200,healthcare,10,106
CUS-00483,2024-03,enterprise,647.48,0,12,5,1,42,51-200,healthcare,11,106
CUS-00483,2024-04,enterprise,650.68,0,14,14,1,41,51-200,healthcare,12,106
CUS-00483,2024-05,enterprise,653.89,0,14,24,1,48,51-200,healthcare,13,106
CUS-00483,2024-06,enterprise,657.09,0,17,37,1,47,51-200,healthcare,14,106
CUS-00483,2024-07,enterprise,660.3,0,8,10,0,48,51-200,healthcare,15,106
CUS-00483,2024-08,enterprise,663.5,0,10,14,1,39,51-200,healthcare,16,106
CUS-00483,2024-09,enterprise,666.71,0,6,15,0,48,51-200,healthcare,17,106
CUS-00483,2024-10,enterprise,669.92,0,18,21,1,45,51-200,healthcare,18,106
CUS-00483,2024-11,enterprise,673.12,0,12,14,0,39,51-200,healthcare,19,106
CUS-00483,2024-12,enterprise,676.33,0,13,12,1,45,51-200,healthcare,20,106
CUS-00484,2024-01,starter,44.78,0,5,8,0,21,51-200,SaaS,2,3
CUS-00484,2024-02,starter,45.01,0,2,1,0,23,51-200,SaaS,3,3
CUS-00484,2024-03,starter,45.23,0,3,5,0,21,51-200,SaaS,4,3
CUS-00484,2024-04,starter,45.45,0,3,6,0,29,51-200,SaaS,5,3
CUS-00484,2024-05,starter,45.68,0,2,3,0,19,51-200,SaaS,6,3
CUS-00484,2024-06,starter,45.9,1,2,6,1,22,51-200,SaaS,7,3
CUS-00484,2024-07,starter,46.13,0,1,2,2,29,51-200,SaaS,8,3
CUS-00484,2024-08,starter,46.35,0,2,5,0,21,51-200,SaaS,9,3
CUS-00484,2024-09,starter,46.57,0,0,6,0,17,51-200,SaaS,10,3
CUS-00484,2024-10,starter,46.8,0,1,5,0,26,51-200,SaaS,11,3
CUS-00484,2024-11,starter,47.02,0,2,2,2,21,51-200,SaaS,12,3
CUS-00484,2024-12,starter,47.25,0,1,1,0,27,51-200,SaaS,13,3
CUS-00485,2024-01,pro,254.58,0,6,13,3,50,11-50,fintech,62,12
CUS-00485,2024-02,pro,255.85,0,6,10,2,48,11-50,fintech,63,12
CUS-00485,2024-03,pro,257.12,0,8,6,0,41,11-50,fintech,64,12
CUS-00485,2024-04,pro,258.4,0,6,8,0,36,11-50,fintech,65,12
CUS-00485,2024-05,pro,259.67,0,12,12,0,38,11-50,fintech,66,12
CUS-00485,2024-06,pro,260.94,0,9,14,3,32,11-50,fintech,67,12
CUS-00485,2024-07,pro,262.22,1,1,5,5,31,11-50,fintech,68,12
CUS-00485,2024-08,pro,263.49,0,4,5,1,41,11-50,fintech,69,12
CUS-00485,2024-09,pro,264.76,0,3,6,0,39,11-50,fintech,70,12
CUS-00485,2024-10,pro,266.03,0,8,7,1,38,11-50,fintech,71,12
CUS-00485,2024-11,pro,267.31,0,7,5,0,50,11-50,fintech,72,12
CUS-00485,2024-12,pro,268.58,0,10,14,1,42,11-50,fintech,73,12
CUS-00486,2024-01,starter,41.44,0,4,6,1,27,1-10,SaaS,42,1
CUS-00486,2024-02,starter,41.65,0,2,6,0,22,1-10,SaaS,43,1
CUS-00486,2024-03,starter,41.86,0,3,7,1,17,1-10,SaaS,44,1
CUS-00486,2024-04,starter,42.07,0,3,4,1,20,1-10,SaaS,45,1
CUS-00486,2024-05,starter,42.27,0,1,2,0,23,1-10,SaaS,46,1
CUS-00486,2024-06,starter,42.48,0,4,8,1,33,1-10,SaaS,47,1
CUS-00486,2024-07,starter,42.69,0,4,5,0,25,1-10,SaaS,48,1
CUS-00486,2024-08,starter,42.9,0,4,7,0,29,1-10,SaaS,49,1
CUS-00486,2024-09,starter,43.1,0,4,6,1,30,1-10,SaaS,50,1
CUS-00486,2024-10,starter,43.31,0,3,3,1,21,1-10,SaaS,51,1
CUS-00486,2024-11,starter,43.52,0,3,4,1,13,1-10,SaaS,52,1
CUS-00486,2024-12,starter,43.72,1,1,2,2,24,1-10,SaaS,53,1
CUS-00487,2024-01,starter,53.54,0,6,7,2,20,1-10,other,15,3
CUS-00487,2024-02,starter,53.81,0,4,14,1,19,1-10,other,16,3
CUS-00487,2024-03,starter,54.08,0,4,1,2,17,1-10,other,17,3
CUS-00487,2024-04,starter,54.35,0,1,2,1,10,1-10,other,18,3
CUS-00487,2024-05,starter,54.61,1,1,2,3,6,1-10,other,19,3
CUS-00487,2024-06,starter,54.88,0,3,4,2,13,1-10,other,20,3
CUS-00487,2024-07,starter,55.15,0,5,8,3,15,1-10,other,21,3
CUS-00487,2024-08,starter,55.42,0,1,4,0,16,1-10,other,22,3
CUS-00487,2024-09,starter,55.68,0,1,2,0,23,1-10,other,23,3
CUS-00487,2024-10,starter,55.95,0,1,1,0,16,1-10,other,24,3
CUS-00487,2024-11,starter,56.22,0,2,4,0,18,1-10,other,25,3
CUS-00487,2024-12,starter,56.49,0,3,5,1,24,1-10,other,26,3
CUS-00488,2024-01,pro,185.43,0,9,7,0,36,11-50,SaaS,6,9
CUS-00488,2024-02,pro,186.36,0,6,5,1,27,11-50,SaaS,7,9
CUS-00488,2024-03,pro,187.29,0,12,12,0,27,11-50,SaaS,8,9
CUS-00488,2024-04,pro,188.22,0,8,6,1,32,11-50,SaaS,9,9
CUS-00488,2024-05,pro,189.14,0,6,9,0,27,11-50,SaaS,10,9
CUS-00488,2024-06,pro,190.07,0,3,4,3,25,11-50,SaaS,11,9
CUS-00488,2024-07,pro,191.0,0,7,8,0,31,11-50,SaaS,12,9
CUS-00488,2024-08,pro,191.92,0,8,15,3,29,11-50,SaaS,13,9
CUS-00488,2024-09,pro,192.85,0,7,10,0,21,11-50,SaaS,14,9
CUS-00488,2024-10,pro,193.78,0,9,11,1,32,11-50,SaaS,15,9
CUS-00488,2024-11,pro,194.71,0,3,4,2,26,11-50,SaaS,16,9
CUS-00488,2024-12,pro,195.63,0,4,5,1,31,11-50,SaaS,17,9
CUS-00489,2024-01,enterprise,1052.12,0,13,17,0,52,51-200,healthcare,4,131
CUS-00489,2024-02,enterprise,1057.39,0,10,14,0,43,51-200,healthcare,5,131
CUS-00489,2024-03,enterprise,1062.65,0,12,10,0,49,51-200,healthcare,6,131
CUS-00489,2024-04,enterprise,1067.91,0,15,16,0,44,51-200,healthcare,7,131
CUS-00489,2024-05,enterprise,1073.17,0,12,13,1,40,51-200,healthcare,8,131
CUS-00489,2024-06,enterprise,1078.43,0,9,11,1,38,51-200,healthcare,9,131
CUS-00489,2024-07,enterprise,1083.69,0,12,16,1,37,51-200,healthcare,10,131
CUS-00489,2024-08,enterprise,1088.95,0,13,9,1,38,51-200,healthcare,11,131
CUS-00489,2024-09,enterprise,1094.21,0,7,9,0,42,51-200,healthcare,12,131
CUS-00489,2024-10,enterprise,1099.47,0,11,15,1,36,51-200,healthcare,13,131
CUS-00489,2024-11,enterprise,1104.73,0,14,21,1,44,51-200,healthcare,14,131
CUS-00489,2024-12,enterprise,1109.99,0,16,12,0,39,51-200,healthcare,15,131
CUS-00490,2024-01,pro,318.23,0,7,8,1,28,51-200,ecommerce,18,8
CUS-00490,2024-02,pro,319.82,0,8,14,1,37,51-200,ecommerce,19,8
CUS-00490,2024-03,pro,321.41,0,7,11,2,29,51-200,ecommerce,20,8
CUS-00490,2024-04,pro,323.01,0,7,8,1,32,51-200,ecommerce,21,8
CUS-00490,2024-05,pro,324.6,0,12,10,0,31,51-200,ecommerce,22,8
CUS-00490,2024-06,pro,326.19,0,6,7,0,34,51-200,ecommerce,23,8
CUS-00490,2024-07,pro,327.78,0,3,9,2,38,51-200,ecommerce,24,8
CUS-00490,2024-08,pro,329.37,0,9,11,1,37,51-200,ecommerce,25,8
CUS-00490,2024-09,pro,330.96,1,5,4,2,28,51-200,ecommerce,26,8
CUS-00490,2024-10,pro,332.55,0,7,12,0,32,51-200,ecommerce,27,8
CUS-00490,2024-11,pro,334.14,0,6,11,0,31,51-200,ecommerce,28,8
CUS-00490,2024-12,pro,335.74,0,6,10,1,30,51-200,ecommerce,29,8
CUS-00491,2024-01,pro,358.27,0,8,10,0,37,1-10,SaaS,10,6
CUS-00491,2024-02,pro,360.06,0,7,12,1,36,1-10,SaaS,11,6
CUS-00491,2024-03,pro,361.85,0,11,6,1,30,1-10,SaaS,12,6
CUS-00491,2024-04,pro,363.65,0,9,14,1,30,1-10,SaaS,13,6
CUS-00491,2024-05,pro,365.44,0,9,15,1,26,1-10,SaaS,14,6
CUS-00491,2024-06,pro,367.23,0,4,6,0,43,1-10,SaaS,15,6
CUS-00491,2024-07,pro,369.02,0,4,6,1,34,1-10,SaaS,16,6
CUS-00491,2024-08,pro,370.81,1,4,6,1,32,1-10,SaaS,17,6
CUS-00491,2024-09,pro,372.6,0,5,8,1,45,1-10,SaaS,18,6
CUS-00491,2024-10,pro,374.39,0,5,9,2,33,1-10,SaaS,19,6
